time,logger,level,database,message,exception
2016-01-18 13:35:44.6015,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:35:48.1268,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:36:14.6165,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:36:18.1428,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:36:44.6325,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:36:48.1588,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:37:14.6485,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:37:18.1768,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:37:44.6645,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:37:48.1908,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:38:14.6845,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:38:18.2058,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:38:44.6965,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:38:48.2218,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:39:14.7125,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:39:18.2378,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:39:44.7285,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:39:48.2538,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:40:14.7435,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:40:18.2719,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:40:44.7595,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:40:48.2859,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:41:14.7755,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:41:18.3069,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:41:44.8075,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:41:48.3179,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:42:14.3505,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2016-01-18 13:42:14.3555,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2016-01-18 13:42:14.8255,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:42:17.7548,Raven.Database.Indexing.WorkContext,Debug,myDB,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2016-01-18 13:42:17.8418,Raven.Database.Indexing.WorkContext,Debug,myDB,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2016-01-18 13:42:18.3329,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:42:44.8385,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:42:48.3489,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:43:14.8545,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:43:18.3649,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:43:44.8705,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:43:48.3809,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:44:14.8865,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:44:18.3979,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:44:44.9025,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:44:48.4129,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:45:14.9205,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:45:18.4289,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:45:44.9375,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:45:48.4449,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:46:14.9505,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:46:18.4599,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:46:44.9655,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:46:48.4759,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:47:14.9815,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:47:18.4919,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:53:40.4501,Raven.Database.DocumentDatabase,Debug,<system>,Start loading the following database: <system>,
2016-01-18 13:53:41.1051,Raven.Database.Impl.DocumentCacher,Info,<system>,"MemoryCache Settings:
  PhysicalMemoryLimit = 99
  CacheMemoryLimit    = 5345640448
  PollingInterval     = 00:02:00",
2016-01-18 13:53:41.1211,Raven.Database.Storage.Esent.StorageConfigurator,Info,<system>,"Esent Settings:
  MaxVerPages      = 32768
  CacheSizeMax     = 262144
  DatabasePageSize = 4096",
2016-01-18 13:53:41.1211,Raven.Storage.Esent.TransactionalStorage,Info,<system>,"Esent Settings:
  MaxVerPages      = 32768
  CacheSizeMax     = 262144
  DatabasePageSize = 4096",
2016-01-18 13:53:42.5443,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Backup/Status' was not found,
2016-01-18 13:53:42.5803,Raven.Database.DocumentDatabase,Debug,,Finish loading the following database: <system>,
2016-01-18 13:53:42.5863,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,Document with key 'Raven/Counters/Enabled' was not found,
2016-01-18 13:53:42.5863,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2016-01-18 13:53:42.5863,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,Document with key 'Raven/Authorization/WindowsSettings' was not found,
2016-01-18 13:53:42.5863,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2016-01-18 13:53:45.7936,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,"Document with key 'Raven/Databases/myDB' was found, etag: 01000000-0000-0001-0000-000000000001",
2016-01-18 13:53:45.8146,Raven.Database.DocumentDatabase,Debug,myDB,Start loading the following database: myDB,
2016-01-18 13:53:45.8886,Raven.Database.Impl.DocumentCacher,Info,myDB,"MemoryCache Settings:
  PhysicalMemoryLimit = 99
  CacheMemoryLimit    = 5345640448
  PollingInterval     = 00:02:00",
2016-01-18 13:53:45.8886,Raven.Database.Storage.Esent.StorageConfigurator,Info,myDB,"Esent Settings:
  MaxVerPages      = 32768
  CacheSizeMax     = 262144
  DatabasePageSize = 4096",
2016-01-18 13:53:45.8886,Raven.Storage.Esent.TransactionalStorage,Info,myDB,"Esent Settings:
  MaxVerPages      = 32768
  CacheSizeMax     = 262144
  DatabasePageSize = 4096",
2016-01-18 13:53:45.9146,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #   1: GET     -   137 ms -            - 200 - http://localhost:9029/singleAuthToken,
2016-01-18 13:53:46.0076,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #   2: GET     -    26 ms -            - 200 - http://localhost:9029/changes/events?singleUseAuthToken=bf8871f4-dac9-4794-b671-dcc0eda88142&id=U7s1V&coolDownWithDataLoss=0&isMultyTenantTransport=false,
2016-01-18 13:53:46.0526,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #   3: GET     -    11 ms -            - 200 - http://localhost:9029/license/status,
2016-01-18 13:53:46.0686,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #   4: GET     -    12 ms -            - 200 - http://localhost:9029/build/version,
2016-01-18 13:53:46.0826,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/StudioConfig' was not found,
2016-01-18 13:53:46.1126,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #   5: POST    -    88 ms -            - 200 - http://localhost:9029/queries,
2016-01-18 13:53:46.1126,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,	Raven/StudioConfig,
2016-01-18 13:53:46.1126,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #   7: GET     -     5 ms -            - 200 - http://localhost:9029/counterStorage/conterStorages?pageSize=1024,
2016-01-18 13:53:46.1326,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #   8: GET     -    50 ms -            - 200 - http://localhost:9029/fs?pageSize=1024&getAdditionalData=true,
2016-01-18 13:53:46.1446,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #   9: GET     -    18 ms -            - 200 - http://localhost:9029/changes/config?id=U7s1V&command=watch-prefix&value=Raven%2FDatabases%2F,
2016-01-18 13:53:46.1446,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  10: GET     -    23 ms -            - 200 - http://localhost:9029/changes/config?id=U7s1V&command=watch-prefix&value=Raven%2FCounters%2F,
2016-01-18 13:53:46.1616,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  11: GET     -     0 ms -            - 200 - http://localhost:9029/changes/config?id=U7s1V&command=watch-prefix&value=Raven%2FFileSystems%2F,
2016-01-18 13:53:46.1616,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  12: GET     -     0 ms -            - 200 - http://localhost:9029/changes/config?id=U7s1V&command=watch-prefix&value=Raven%2FStudioConfig,
2016-01-18 13:53:46.1616,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  13: GET     -     0 ms -            - 200 - http://localhost:9029/changes/config?id=U7s1V&command=watch-prefix&value=Raven%2FAlerts,
2016-01-18 13:53:46.1706,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  14: GET     -   100 ms -            - 304 - http://localhost:9029/databases?pageSize=1024&getAdditionalData=true,
2016-01-18 13:53:46.3637,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  15: GET     -   191 ms -            - 200 - http://localhost:9029/studio-tasks/latest-server-build-version?stableOnly=true&min=3000&max=3599,
2016-01-18 13:53:47.6898,Raven.Database.Storage.IndexDefinitionStorage,Info,myDB,"New index Raven/DocumentsByEntityName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;

public class Index_Raven_DocumentsByEntityName : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Raven_DocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
select new 
{ 
	Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""], 
	LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""],
	LastModifiedTicks = ((DateTime)doc[""""@metadata""""][""""Last-Modified""""]).Ticks 
};"";
		this.AddMapDefinition(docs => 
			from doc in ((IEnumerable<dynamic>)docs)
			select new {
				Tag = doc[""@metadata""][""Raven-Entity-Name""],
				LastModified = (DateTime)doc[""@metadata""][""Last-Modified""],
				LastModifiedTicks = ((DateTime)doc[""@metadata""][""Last-Modified""]).Ticks,
				__document_id = doc.__document_id
			});
		this.AddField(""Tag"");
		this.AddField(""LastModified"");
		this.AddField(""LastModifiedTicks"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Ticks"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Ticks"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;

public class Index_Raven_DocumentsByEntityName : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Raven_DocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
select new 
{ 
	Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""], 
	LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""],
	LastModifiedTicks = ((DateTime)doc[""""@metadata""""][""""Last-Modified""""]).Ticks 
};"";
		this.AddMapDefinition(docs => 
			from doc in ((IEnumerable<dynamic>)docs)
			select new {
				Tag = doc[""@metadata""][""Raven-Entity-Name""],
				LastModified = (DateTime)doc[""@metadata""][""Last-Modified""],
				LastModifiedTicks = ((DateTime)doc[""@metadata""][""Last-Modified""]).Ticks,
				__document_id = doc.__document_id
			});
		this.AddField(""Tag"");
		this.AddField(""LastModified"");
		this.AddField(""LastModifiedTicks"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Ticks"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Ticks"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2016-01-18 13:53:47.6898,Raven.Database.Indexing.IndexStorage.Startup,Debug,myDB,Loading saved index Raven/DocumentsByEntityName,
2016-01-18 13:53:47.7218,Raven.Database.Indexing.Index.Indexing,Debug,myDB,Creating index for 1,
2016-01-18 13:53:47.8268,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,myDB,Document with key 'Raven/Backup/Status' was not found,
2016-01-18 13:53:47.8568,Raven.Database.DocumentDatabase,Debug,,Finish loading the following database: myDB,
2016-01-18 13:53:47.8568,Raven.Database.Indexing.WorkContext,Debug,myDB,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2016-01-18 13:53:47.8568,Raven.Database.Server.WebApi.RequestManager,Debug,myDB,"Request #  16: GET     - 2,082 ms - myDB       - 200 - http://localhost:9029/databases/myDB/singleAuthToken",
2016-01-18 13:53:47.8568,Raven.Database.Indexing.WorkContext,Debug,myDB,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2016-01-18 13:53:47.8718,Raven.Database.Server.WebApi.RequestManager,Debug,myDB,Request #  17: GET     -     0 ms - myDB       - 200 - http://localhost:9029/databases/myDB/changes/events?singleUseAuthToken=a033e8cd-db6f-49b7-afb3-551d31a11cd4&id=JoLNh&coolDownWithDataLoss=5000&isMultyTenantTransport=false,
2016-01-18 13:53:47.8718,Raven.Database.Server.WebApi.RequestManager,Debug,myDB,Request #  18: GET     -     0 ms - myDB       - 200 - http://localhost:9029/databases/myDB/changes/config?id=JoLNh&command=watch-docs,
2016-01-18 13:53:47.8718,Raven.Database.Server.WebApi.RequestManager,Debug,myDB,Request #  20: GET     -     0 ms - myDB       - 200 - http://localhost:9029/databases/myDB/changes/config?id=JoLNh&command=watch-indexes,
2016-01-18 13:53:47.8718,Raven.Database.Server.WebApi.RequestManager,Debug,myDB,Request #  19: GET     -     0 ms - myDB       - 200 - http://localhost:9029/databases/myDB/changes/config?id=JoLNh&command=watch-bulk-operation,
2016-01-18 13:54:12.4933,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:54:17.8248,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:54:23.6984,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,myDB,"Document with key 'clients/1' was found, etag: 01000000-0000-0001-0000-000000000002",
2016-01-18 13:54:23.6984,Raven.Database.Server.WebApi.RequestManager,Debug,myDB,Request #  21: GET     -     6 ms - myDB       - 304 - http://localhost:9029/Databases/myDB/docs/clients/1,
2016-01-18 13:54:42.5053,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:54:47.8408,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
2016-01-18 13:54:59.8130,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,myDB,"Document with key 'clients/1' was found, etag: 01000000-0000-0001-0000-000000000002",
2016-01-18 13:54:59.8130,Raven.Database.Server.WebApi.RequestManager,Debug,myDB,Request #  22: GET     -     4 ms - myDB       - 200 - http://localhost:9029/Databases/myDB/docs/clients/1,
2016-01-18 13:55:12.5213,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2016-01-18 13:55:17.8568,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,myDB,Performing Transactions Cleanup Sequence for db myDB,
